Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Price,Sales_Amount
50609,11661,146,2022-01-01,4,3287,13148
50610,13818,123,2020-06-28,4,3047,12188
50611,12355,188,2019-05-25,4,3585,14340
50612,10266,145,2018-03-27,1,4668,4668
50613,14742,110,2019-06-22,3,3201,9603
50614,11137,154,2019-10-07,3,2864,8592
50615,14550,170,2015-03-27,3,3796,11388
50616,14927,177,2020-04-09,2,4283,8566
50617,11391,185,2021-08-05,3,4663,13989
50618,11113,132,2023-05-12,2,2539,5078
50619,12235,143,2022-10-10,3,3636,10908
50620,12867,115,2018-01-13,4,2930,11720
50621,13069,166,2015-12-25,3,989,2967
50622,12180,115,2022-08-06,2,2930,5860
50623,14968,181,2023-10-10,4,4112,16448
50624,10635,120,2020-04-10,2,2691,5382
50625,13632,150,2024-06-20,1,507,507
50626,11400,106,2024-02-01,1,2840,2840
50627,14787,179,2023-10-18,1,2935,2935
50628,12740,117,2020-05-27,4,1354,5416
50629,13171,126,2016-03-22,4,3327,13308
50630,11866,122,2023-08-14,2,4561,9122
50631,11956,173,2020-04-09,4,2154,8616
50632,14678,164,2023-09-05,3,4350,13050
50633,12219,176,2020-06-21,2,2897,5794
50634,11390,186,2018-08-19,3,2062,6186
50635,14880,158,2024-09-07,4,3816,15264
50636,13131,187,2017-12-14,3,4772,14316
50637,14277,137,2015-11-01,4,2774,11096
50638,14115,178,2020-05-30,4,2491,9964
50639,11250,188,2022-09-19,3,3585,10755
50640,13167,172,2016-06-17,1,2784,2784
50641,11246,190,2020-09-13,4,3863,15452
50642,10054,196,2019-04-13,2,3427,6854
50643,12911,128,2024-09-30,2,4153,8306
50644,12397,196,2022-06-22,1,3427,3427
50645,10443,186,2018-03-09,3,2062,6186
50646,14676,149,2017-10-11,1,1331,1331
50647,13612,173,2016-10-02,3,2154,6462
50648,14378,167,2018-01-28,1,1469,1469
50649,12408,189,2023-04-26,4,1885,7540
50650,10823,176,2024-06-06,2,2897,5794
50651,13703,193,2017-01-28,1,3400,3400
50652,12940,167,2023-06-22,2,1469,2938
50653,14737,141,2020-03-07,3,4158,12474
50654,11032,146,2015-10-11,1,3287,3287
50655,12017,187,2015-04-23,1,4772,4772
50656,10563,187,2021-08-17,1,4772,4772
50657,12539,155,2015-07-16,1,742,742
50658,10341,182,2018-04-02,2,3640,7280
50659,14568,111,2017-06-11,4,1963,7852
50660,13776,200,2017-04-01,2,1977,3954
50661,12297,126,2018-12-25,4,3327,13308
50662,10235,172,2024-12-18,1,2784,2784
50663,11117,192,2020-08-19,4,4884,19536
50664,11909,182,2019-07-27,2,3640,7280
50665,11418,113,2021-09-11,1,3481,3481
50666,14920,136,2021-01-08,2,4231,8462
50667,11292,164,2015-07-10,2,4350,8700
50668,13489,151,2019-12-25,2,2237,4474
50669,14728,176,2015-10-04,4,2897,11588
50670,13655,122,2021-12-15,1,4561,4561
50671,10529,160,2018-06-20,1,686,686
50672,13325,102,2021-12-10,2,4835,9670
50673,11981,156,2015-10-03,3,1132,3396
50674,12940,140,2021-02-15,2,396,792
50675,11330,128,2019-07-09,4,4153,16612
50676,11234,177,2022-12-21,4,4283,17132
50677,11754,197,2018-08-23,1,2573,2573
50678,12801,103,2020-03-08,3,1276,3828
50679,12934,163,2021-06-01,4,2018,8072
50680,12760,198,2024-01-19,1,3929,3929
50681,12776,123,2021-07-16,3,3047,9141
50682,13488,155,2016-08-15,3,742,2226
50683,13851,132,2023-12-09,1,2539,2539
50684,12528,184,2017-06-01,4,2096,8384
50685,14998,128,2018-10-19,2,4153,8306
50686,10891,108,2023-03-17,4,4568,18272
50687,12066,103,2021-04-24,4,1276,5104
50688,11189,194,2017-09-03,4,3544,14176
50689,14298,189,2019-03-15,1,1885,1885
50690,10741,153,2018-06-08,1,4599,4599
50691,11370,194,2015-01-14,2,3544,7088
50692,11390,129,2017-11-03,4,844,3376
50693,12001,194,2022-02-16,4,3544,14176
50694,11472,198,2017-10-04,2,3929,7858
50695,11537,189,2021-03-07,3,1885,5655
50696,10319,181,2017-11-29,3,4112,12336
50697,12265,159,2023-07-03,2,1459,2918
50698,11895,124,2022-08-26,4,2689,10756
50699,13712,138,2024-01-19,1,3430,3430
50700,14820,128,2019-12-15,4,4153,16612
50701,12823,197,2020-03-18,2,2573,5146
50702,14509,162,2024-03-15,2,2853,5706
50703,11276,200,2017-05-04,2,1977,3954
50704,13084,151,2024-08-05,1,2237,2237
50705,10401,107,2022-12-05,4,932,3728
50706,10724,123,2020-03-30,1,3047,3047
50707,12330,146,2023-03-18,3,3287,9861
50708,11136,190,2018-09-03,4,3863,15452
50709,12771,178,2022-05-11,2,2491,4982
50710,14847,128,2020-02-05,4,4153,16612
50711,10268,124,2021-09-21,2,2689,5378
50712,10570,107,2022-11-03,1,932,932
50713,12557,200,2023-08-18,4,1977,7908
50714,11974,179,2021-02-01,2,2935,5870
50715,10546,149,2019-11-04,1,1331,1331
50716,12823,103,2023-05-21,4,1276,5104
50717,14461,102,2022-12-05,4,4835,19340
50718,14643,107,2019-12-06,3,932,2796
50719,10271,180,2018-08-01,4,956,3824
50720,10739,121,2019-08-29,3,1892,5676
50721,11258,109,2015-11-14,4,4399,17596
50722,10059,112,2016-02-14,3,2315,6945
50723,14182,193,2023-10-19,1,3400,3400
50724,14859,124,2020-07-11,4,2689,10756
50725,10390,133,2015-09-04,1,2667,2667
50726,10719,178,2021-02-02,4,2491,9964
50727,14245,143,2022-10-29,4,3636,14544
50728,14679,182,2018-09-29,4,3640,14560
50729,10121,105,2015-09-21,4,2768,11072
50730,12653,179,2015-06-17,4,2935,11740
50731,12304,171,2017-11-14,4,4217,16868
50732,14862,189,2016-12-03,2,1885,3770
50733,12912,114,2020-04-07,4,4363,17452
50734,10800,136,2019-03-31,3,4231,12693
50735,13381,135,2022-01-19,4,2927,11708
50736,12107,150,2018-08-26,1,507,507
50737,11110,188,2019-07-21,3,3585,10755
50738,11251,179,2020-09-06,3,2935,8805
50739,12641,111,2019-12-04,3,1963,5889
50740,11650,124,2018-10-25,2,2689,5378
50741,11346,175,2024-06-17,4,3531,14124
50742,12957,144,2024-03-19,1,756,756
50743,12447,151,2016-10-25,1,2237,2237
50744,14995,117,2024-09-20,1,1354,1354
50745,13365,170,2022-03-12,2,3796,7592
50746,10485,185,2020-09-15,2,4663,9326
50747,10803,108,2023-01-14,2,4568,9136
50748,11716,179,2016-06-30,4,2935,11740
50749,11916,196,2016-10-07,2,3427,6854
50750,13484,174,2017-05-27,1,3739,3739
50751,11758,128,2016-11-03,2,4153,8306
50752,11810,179,2016-01-07,1,2935,2935
50753,13008,112,2017-01-05,3,2315,6945
50754,13226,143,2019-07-04,1,3636,3636
50755,13496,182,2020-11-19,3,3640,10920
50756,12321,137,2024-05-19,4,2774,11096
50757,11671,188,2021-11-17,2,3585,7170
50758,14616,163,2022-07-04,4,2018,8072
50759,11152,193,2016-04-24,4,3400,13600
50760,14748,163,2023-02-05,4,2018,8072
50761,12224,110,2021-03-13,3,3201,9603
50762,12668,178,2023-05-05,2,2491,4982
50763,10211,180,2018-09-12,4,956,3824
50764,12495,137,2016-11-30,4,2774,11096
50765,14682,111,2022-04-01,1,1963,1963
50766,14263,190,2018-06-24,1,3863,3863
50767,12508,119,2017-10-09,2,3382,6764
50768,12964,152,2019-09-18,1,1446,1446
50769,13429,118,2023-08-26,3,680,2040
50770,13376,194,2015-11-30,3,3544,10632
50771,13956,132,2016-10-25,3,2539,7617
50772,13706,123,2017-02-17,4,3047,12188
50773,13406,112,2018-05-08,2,2315,4630
50774,14039,158,2024-06-16,3,3816,11448
50775,11053,177,2024-07-31,3,4283,12849
50776,10714,121,2018-09-20,3,1892,5676
50777,12889,121,2023-05-08,3,1892,5676
50778,10688,193,2019-11-17,3,3400,10200
50779,10330,193,2021-11-02,3,3400,10200
50780,11747,191,2021-03-13,2,2740,5480
50781,11208,129,2017-07-29,3,844,2532
50782,12143,179,2022-03-18,2,2935,5870
50783,10785,147,2022-06-12,2,4388,8776
50784,12697,112,2018-07-02,2,2315,4630
50785,13821,158,2024-11-09,3,3816,11448
50786,13719,141,2017-10-13,3,4158,12474
50787,12694,119,2016-05-19,2,3382,6764
50788,10626,112,2016-03-13,2,2315,4630
50789,14235,123,2021-11-22,3,3047,9141
50790,13709,105,2015-01-06,1,2768,2768
50791,10762,126,2021-03-16,1,3327,3327
50792,13980,163,2019-03-17,1,2018,2018
50793,13530,152,2022-03-08,3,1446,4338
50794,11556,110,2016-05-27,2,3201,6402
50795,13634,186,2017-05-18,1,2062,2062
50796,10676,139,2023-12-05,4,3807,15228
50797,14188,123,2017-09-01,4,3047,12188
50798,10037,111,2018-06-24,2,1963,3926
50799,13837,192,2022-09-17,4,4884,19536
50800,11788,195,2017-09-03,3,1340,4020
50801,12728,172,2022-06-26,4,2784,11136
50802,13881,148,2016-09-12,2,4184,8368
50803,11895,192,2024-12-22,1,4884,4884
50804,10137,116,2016-07-08,3,4172,12516
50805,13077,146,2024-07-31,2,3287,6574
50806,13884,147,2016-07-03,3,4388,13164
50807,10662,195,2021-08-07,1,1340,1340
50808,11811,148,2016-08-16,1,4184,4184
50809,10415,180,2018-11-20,1,956,956
50810,10343,169,2019-10-23,3,4890,14670
50811,12730,199,2020-04-26,4,2414,9656
50812,13451,125,2016-09-14,3,3853,11559
50813,13666,177,2023-10-13,1,4283,4283
50814,13738,193,2016-03-09,3,3400,10200
50815,13898,191,2015-11-14,3,2740,8220
50816,14242,181,2022-01-26,4,4112,16448
50817,14419,137,2019-03-05,1,2774,2774
50818,12170,163,2024-05-13,4,2018,8072
50819,11879,129,2023-07-28,1,844,844
50820,13971,158,2022-09-26,2,3816,7632
50821,14697,198,2020-12-27,1,3929,3929
50822,14571,194,2017-06-11,3,3544,10632
50823,12618,131,2016-09-19,2,3963,7926
50824,11516,186,2018-05-12,3,2062,6186
50825,10575,189,2015-06-07,2,1885,3770
50826,14443,168,2018-09-15,3,1252,3756
50827,12868,199,2023-04-10,2,2414,4828
50828,13545,141,2021-02-21,2,4158,8316
50829,14478,150,2018-12-25,3,507,1521
50830,10072,144,2022-08-03,2,756,1512
50831,12569,109,2016-07-06,3,4399,13197
50832,13438,159,2020-03-09,4,1459,5836
50833,12981,190,2024-10-30,3,3863,11589
50834,11118,191,2017-05-11,4,2740,10960
50835,12387,127,2023-01-10,2,1507,3014
50836,13509,182,2019-06-29,1,3640,3640
50837,11360,194,2019-02-04,4,3544,14176
50838,14760,159,2021-11-10,1,1459,1459
50839,11516,195,2022-11-07,1,1340,1340
50840,10040,103,2023-07-14,3,1276,3828
50841,11383,193,2020-09-16,3,3400,10200
50842,12031,107,2016-11-06,1,932,932
50843,12622,182,2021-07-16,3,3640,10920
50844,11901,116,2019-05-13,1,4172,4172
50845,12218,149,2015-10-29,3,1331,3993
50846,14797,132,2022-05-06,3,2539,7617
50847,14607,189,2023-12-09,3,1885,5655
50848,11284,144,2020-04-21,1,756,756
50849,10584,196,2017-06-16,2,3427,6854
50850,10459,119,2016-09-07,3,3382,10146
50851,12266,103,2019-07-06,3,1276,3828
50852,12667,160,2015-05-12,1,686,686
50853,10816,135,2019-06-20,4,2927,11708
50854,12512,129,2019-06-07,1,844,844
50855,10247,175,2024-09-09,3,3531,10593
50856,14826,170,2018-04-08,3,3796,11388
50857,10417,183,2024-12-11,2,4211,8422
50858,14464,145,2017-08-02,3,4668,14004
50859,13718,127,2017-06-03,4,1507,6028
50860,10108,169,2018-07-12,3,4890,14670
50861,12632,190,2023-12-15,3,3863,11589
50862,10839,135,2018-07-30,2,2927,5854
50863,14514,119,2024-07-08,4,3382,13528
50864,14917,117,2019-04-20,4,1354,5416
50865,11422,135,2024-09-21,3,2927,8781
50866,14779,177,2023-12-20,4,4283,17132
50867,13913,178,2016-04-15,2,2491,4982
50868,10256,130,2020-05-09,1,3381,3381
50869,12828,148,2021-07-24,3,4184,12552
50870,10838,157,2020-09-21,3,1761,5283
50871,12963,117,2022-09-24,4,1354,5416
50872,12283,115,2021-12-04,3,2930,8790
50873,10553,182,2024-06-10,3,3640,10920
50874,10181,114,2015-03-19,2,4363,8726
50875,14253,114,2017-11-25,1,4363,4363
50876,11478,145,2024-06-16,1,4668,4668
50877,10571,197,2022-11-03,4,2573,10292
50878,14953,138,2018-04-12,2,3430,6860
50879,11728,163,2023-02-23,2,2018,4036
50880,10592,175,2016-10-08,2,3531,7062
50881,14517,111,2018-09-15,2,1963,3926
50882,12261,148,2022-05-23,3,4184,12552
50883,12948,126,2017-12-14,4,3327,13308
50884,10348,167,2017-02-02,4,1469,5876
50885,10166,125,2021-05-15,3,3853,11559
50886,14444,181,2016-04-03,4,4112,16448
50887,12897,161,2016-11-22,2,2341,4682
50888,14494,186,2022-01-16,3,2062,6186
50889,10583,193,2019-01-18,3,3400,10200
50890,13507,126,2020-01-19,1,3327,3327
50891,14404,134,2024-12-25,3,4073,12219
50892,13039,190,2021-12-14,1,3863,3863
50893,12846,109,2015-03-15,3,4399,13197
50894,12767,140,2019-01-18,4,396,1584
50895,14195,175,2017-03-29,1,3531,3531
50896,11266,107,2020-05-31,1,932,932
50897,14254,130,2015-06-04,1,3381,3381
50898,14650,166,2016-06-02,1,989,989
50899,14747,130,2016-01-10,2,3381,6762
50900,12968,168,2024-03-31,3,1252,3756
50901,12275,158,2015-12-09,2,3816,7632
50902,12471,155,2022-06-05,4,742,2968
50903,12291,114,2020-09-22,3,4363,13089
50904,12578,177,2016-07-01,2,4283,8566
50905,13661,189,2024-08-13,3,1885,5655
50906,11069,177,2018-01-25,2,4283,8566
50907,12737,177,2021-01-21,4,4283,17132
50908,14830,137,2022-08-25,2,2774,5548
50909,11951,144,2023-09-10,4,756,3024
50910,10092,106,2016-03-11,1,2840,2840
50911,13094,126,2024-06-14,2,3327,6654
50912,12220,114,2021-10-30,1,4363,4363
50913,11388,108,2017-10-27,4,4568,18272
50914,14275,124,2023-09-01,1,2689,2689
50915,12286,186,2016-03-19,2,2062,4124
50916,13207,139,2016-04-23,3,3807,11421
50917,12925,149,2020-03-15,2,1331,2662
50918,10280,185,2019-02-26,1,4663,4663
50919,11619,163,2015-02-06,1,2018,2018
50920,12788,126,2019-04-06,2,3327,6654
50921,10371,110,2015-04-08,2,3201,6402
50922,13184,177,2022-11-01,2,4283,8566
50923,13835,158,2017-11-10,2,3816,7632
50924,11704,114,2018-06-09,4,4363,17452
50925,12269,173,2016-04-12,3,2154,6462
50926,10304,171,2015-12-20,1,4217,4217
50927,13775,139,2015-03-13,4,3807,15228
50928,11349,131,2018-10-07,2,3963,7926
50929,12423,150,2017-12-11,2,507,1014
50930,13629,116,2018-05-30,4,4172,16688
50931,12429,172,2017-10-20,2,2784,5568
50932,13034,151,2019-12-26,1,2237,2237
50933,10669,115,2024-04-19,1,2930,2930
50934,10500,189,2017-09-16,1,1885,1885
50935,11415,138,2016-04-04,4,3430,13720
50936,10530,179,2018-04-05,2,2935,5870
50937,13622,189,2018-07-30,4,1885,7540
50938,13457,171,2021-12-23,1,4217,4217
50939,10755,190,2016-12-17,4,3863,15452
50940,12348,172,2016-01-02,2,2784,5568
50941,14911,182,2023-07-05,2,3640,7280
50942,10727,121,2016-08-29,3,1892,5676
50943,14827,116,2022-01-19,3,4172,12516
50944,14924,167,2023-05-05,3,1469,4407
50945,12650,165,2017-01-18,1,3709,3709
50946,12047,113,2019-08-27,3,3481,10443
50947,12816,164,2016-08-24,1,4350,4350
50948,10875,161,2016-09-11,4,2341,9364
50949,13280,132,2015-09-12,2,2539,5078
50950,12985,112,2023-02-25,4,2315,9260
50951,12179,195,2022-06-17,3,1340,4020
50952,13808,141,2018-05-08,3,4158,12474
50953,10608,166,2017-04-15,1,989,989
50954,10635,108,2020-01-25,1,4568,4568
50955,14580,159,2016-10-30,4,1459,5836
50956,12728,125,2023-06-30,4,3853,15412
50957,11075,105,2024-12-28,3,2768,8304
50958,11915,145,2022-04-02,1,4668,4668
50959,10589,102,2021-12-08,1,4835,4835
50960,13232,142,2021-04-25,4,3008,12032
50961,12305,138,2015-09-10,1,3430,3430
50962,13839,103,2016-05-08,4,1276,5104
50963,11974,146,2024-01-19,2,3287,6574
50964,12056,122,2018-02-04,3,4561,13683
50965,13481,133,2019-05-24,1,2667,2667
50966,12080,132,2022-10-08,1,2539,2539
50967,13053,117,2015-12-02,2,1354,2708
50968,14483,182,2020-10-01,2,3640,7280
50969,11252,156,2019-11-12,2,1132,2264
50970,13796,103,2020-02-11,4,1276,5104
50971,13823,170,2022-06-27,4,3796,15184
50972,14303,149,2023-07-11,2,1331,2662
50973,13390,155,2024-02-14,3,742,2226
50974,11781,177,2024-06-02,3,4283,12849
50975,12605,131,2015-07-29,1,3963,3963
50976,13689,181,2024-09-07,4,4112,16448
50977,14889,121,2023-07-11,3,1892,5676
50978,11725,116,2017-10-09,1,4172,4172
50979,12785,117,2018-10-08,3,1354,4062
50980,13720,196,2022-06-22,4,3427,13708
50981,11678,101,2017-06-12,3,2654,7962
50982,10449,172,2018-07-06,3,2784,8352
50983,14688,165,2015-12-03,4,3709,14836
50984,10082,166,2022-07-26,1,989,989
50985,11407,137,2018-11-19,1,2774,2774
50986,11481,124,2022-12-06,2,2689,5378
50987,11080,191,2016-11-05,1,2740,2740
50988,13599,184,2015-04-15,2,2096,4192
50989,14515,162,2016-12-03,4,2853,11412
50990,14184,121,2018-02-21,1,1892,1892
50991,13681,137,2023-09-06,4,2774,11096
50992,12704,135,2020-08-15,1,2927,2927
50993,14311,138,2022-10-18,3,3430,10290
50994,13757,153,2018-07-14,1,4599,4599
50995,11759,115,2023-07-12,3,2930,8790
50996,12600,142,2022-05-24,1,3008,3008
50997,12551,194,2018-07-16,4,3544,14176
50998,13854,104,2022-02-11,2,1034,2068
50999,12747,139,2023-03-09,1,3807,3807
51000,12293,179,2016-11-04,4,2935,11740
51001,11502,123,2018-05-03,3,3047,9141
51002,14405,115,2023-02-23,3,2930,8790
51003,10231,190,2021-06-29,3,3863,11589
51004,14251,112,2022-04-17,3,2315,6945
51005,11199,182,2017-01-26,4,3640,14560
51006,10115,170,2017-12-24,1,3796,3796
51007,11414,182,2015-07-20,3,3640,10920
51008,14407,154,2015-08-30,3,2864,8592
51009,10993,188,2023-06-06,1,3585,3585
51010,12348,138,2024-01-04,4,3430,13720
51011,11042,128,2020-08-12,3,4153,12459
51012,10012,179,2022-12-11,2,2935,5870
51013,13677,119,2019-01-27,4,3382,13528
51014,14826,169,2017-08-25,2,4890,9780
51015,13066,164,2023-04-01,4,4350,17400
51016,12037,104,2021-06-10,3,1034,3102
51017,13047,181,2015-11-10,4,4112,16448
51018,12351,110,2021-11-30,4,3201,12804
51019,10541,112,2022-10-14,2,2315,4630
51020,12861,169,2017-06-01,4,4890,19560
51021,10077,107,2024-07-14,4,932,3728
51022,13068,144,2016-05-12,3,756,2268
51023,10024,123,2019-04-07,1,3047,3047
51024,10676,102,2024-05-21,2,4835,9670
51025,12395,194,2020-10-19,2,3544,7088
51026,14268,137,2020-03-20,1,2774,2774
51027,13399,169,2023-06-12,2,4890,9780
51028,12760,120,2021-09-19,3,2691,8073
51029,10489,190,2020-06-17,4,3863,15452
51030,11486,144,2019-03-21,4,756,3024
51031,13660,170,2023-06-21,3,3796,11388
51032,13236,193,2020-06-21,2,3400,6800
51033,12420,174,2023-01-21,4,3739,14956
51034,13496,151,2018-08-25,1,2237,2237
51035,10757,180,2024-03-20,4,956,3824
51036,12525,198,2019-04-22,3,3929,11787
51037,14251,131,2020-09-09,4,3963,15852
51038,10257,200,2023-07-31,3,1977,5931
51039,11780,141,2018-05-29,2,4158,8316
51040,14770,158,2024-05-23,1,3816,3816
51041,12116,105,2024-06-16,3,2768,8304
51042,13349,133,2019-03-22,1,2667,2667
51043,14769,143,2019-06-29,2,3636,7272
51044,11473,119,2018-09-22,2,3382,6764
51045,10259,132,2021-01-18,3,2539,7617
51046,14076,187,2020-02-22,4,4772,19088
51047,10307,103,2016-07-17,1,1276,1276
51048,11119,101,2021-01-14,4,2654,10616
51049,13018,200,2020-08-22,1,1977,1977
51050,14342,141,2018-04-24,2,4158,8316
51051,12781,192,2017-01-03,2,4884,9768
51052,11659,148,2017-01-22,2,4184,8368
51053,10187,139,2021-06-14,4,3807,15228
51054,11798,105,2015-05-28,2,2768,5536
51055,10925,177,2020-04-09,4,4283,17132
51056,10785,111,2017-10-17,2,1963,3926
51057,13445,122,2017-12-14,4,4561,18244
51058,13197,187,2023-02-22,3,4772,14316
51059,11361,164,2022-03-03,3,4350,13050
51060,10341,112,2019-09-30,1,2315,2315
51061,10563,153,2022-06-08,4,4599,18396
51062,14747,155,2019-11-21,4,742,2968
51063,13000,153,2016-11-22,3,4599,13797
51064,11194,121,2022-01-01,3,1892,5676
51065,13111,119,2022-03-18,3,3382,10146
51066,10069,169,2024-12-23,1,4890,4890
51067,12429,188,2023-03-04,3,3585,10755
51068,13599,194,2020-09-23,1,3544,3544
51069,12373,172,2019-10-12,1,2784,2784
51070,14557,166,2020-11-03,3,989,2967
51071,10844,159,2019-12-11,3,1459,4377
51072,10574,149,2024-03-17,3,1331,3993
51073,14215,198,2015-09-21,4,3929,15716
51074,12597,159,2024-02-22,2,1459,2918
51075,14742,123,2023-05-14,4,3047,12188
51076,11479,103,2018-06-02,1,1276,1276
51077,12074,156,2015-08-04,1,1132,1132
51078,11514,158,2015-08-19,2,3816,7632
51079,10969,188,2019-09-22,2,3585,7170
51080,12197,162,2022-05-25,3,2853,8559
51081,11512,118,2018-04-15,4,680,2720
51082,10655,161,2024-12-13,4,2341,9364
51083,12993,137,2022-07-12,4,2774,11096
51084,14651,154,2019-03-21,2,2864,5728
51085,14521,195,2019-10-13,4,1340,5360
51086,10293,178,2016-12-07,2,2491,4982
51087,12602,165,2016-05-27,4,3709,14836
51088,14527,114,2023-09-11,2,4363,8726
51089,14413,105,2020-03-11,4,2768,11072
51090,14494,195,2018-01-29,1,1340,1340
51091,11589,195,2021-06-10,2,1340,2680
51092,10596,194,2020-04-20,3,3544,10632
51093,12594,200,2020-06-15,1,1977,1977
51094,12124,162,2015-12-17,1,2853,2853
51095,11944,101,2017-03-13,2,2654,5308
51096,10916,163,2016-03-26,4,2018,8072
51097,13870,167,2018-07-16,4,1469,5876
51098,12795,120,2024-06-05,2,2691,5382
51099,13079,143,2023-02-28,4,3636,14544
51100,10976,185,2023-07-07,4,4663,18652
51101,11076,194,2017-06-20,4,3544,14176
51102,12990,142,2022-09-10,2,3008,6016
51103,13468,194,2022-08-12,2,3544,7088
51104,11452,169,2015-03-04,3,4890,14670
51105,13824,174,2019-11-24,4,3739,14956
51106,13933,188,2016-05-19,4,3585,14340
51107,12029,139,2023-03-12,2,3807,7614
51108,10363,162,2021-05-01,3,2853,8559
51109,12430,148,2019-08-27,2,4184,8368
51110,13633,106,2022-01-26,2,2840,5680
51111,12319,174,2023-08-17,3,3739,11217
51112,13086,142,2019-07-12,2,3008,6016
51113,12346,158,2018-04-23,1,3816,3816
51114,13599,143,2023-03-13,3,3636,10908
51115,14330,110,2021-12-17,4,3201,12804
51116,11732,189,2019-05-14,4,1885,7540
51117,10027,178,2024-06-03,3,2491,7473
51118,10093,139,2023-01-29,4,3807,15228
51119,12665,113,2020-01-13,1,3481,3481
51120,10309,175,2017-02-02,4,3531,14124
51121,10052,139,2022-12-12,3,3807,11421
51122,10319,111,2021-07-06,2,1963,3926
51123,11993,116,2024-08-12,3,4172,12516
51124,14277,133,2024-01-23,3,2667,8001
51125,13892,160,2023-01-30,1,686,686
51126,14743,196,2021-05-28,4,3427,13708
51127,13957,159,2016-03-01,3,1459,4377
51128,12693,174,2021-05-31,4,3739,14956
51129,13019,151,2017-04-12,2,2237,4474
51130,12025,115,2016-05-14,3,2930,8790
51131,14432,180,2024-12-06,3,956,2868
51132,11526,143,2017-04-24,4,3636,14544
51133,11279,127,2022-05-24,1,1507,1507
51134,10514,156,2017-11-26,1,1132,1132
51135,14338,160,2019-03-30,4,686,2744
51136,11734,196,2022-05-05,3,3427,10281
51137,13371,170,2018-11-21,2,3796,7592
51138,13922,147,2017-01-19,1,4388,4388
51139,12501,200,2021-09-09,1,1977,1977
51140,13465,108,2019-05-10,2,4568,9136
51141,12260,163,2020-05-01,1,2018,2018
51142,14764,189,2017-11-11,4,1885,7540
51143,14690,107,2024-05-04,3,932,2796
51144,12660,181,2016-05-09,1,4112,4112
51145,10256,194,2024-07-06,2,3544,7088
51146,11503,102,2018-05-11,4,4835,19340
51147,14657,117,2023-02-21,4,1354,5416
51148,12111,104,2017-08-07,4,1034,4136
